TTCNum	ImageFN	Count	Area	Species	LifeHistory
TTC020019	29-01-19_TTC020019_001.jpg	11	115.758	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	1	75.198	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	2	72.086	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	3	89.691	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	4	99.845	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	5	130.252	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	6	69.329	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	7	119.443	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	8	30.516	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	9	154.981	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	10	84.532	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_002.jpg	11	57.019	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	1	84.696	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	2	76.576	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	3	121.954	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	4	161.395	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	5	74.652	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	6	93.294	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	7	98.344	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	8	116.277	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_003.jpg	9	125.147	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	1	118.76	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	2	98.043	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	3	123.046	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	4	70.858	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	5	97.498	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	6	77.054	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	7	35.811	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	8	102.493	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	9	50.878	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_004.jpg	10	79.346	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	1	129.788	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	2	96.406	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	3	74.693	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	4	61.086	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	5	99.763	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	6	92.12	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	7	118.542	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	8	145.073	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	9	113.902	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	10	114.339	Asclepias_asperula	Forb
TTC020019	29-01-19_TTC020019_005.jpg	11	166.963	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	1	77.9	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	2	63.079	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	3	100.637	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	4	101.537	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	5	67.091	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	6	95.805	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	7	121.272	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	8	60.076	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	9	71.185	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_001.jpg	10	63.625	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	1	100.8	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	2	94.632	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	3	96.051	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	4	91.602	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	5	98.535	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	6	75.088	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	7	64.594	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	8	88.518	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	9	52.106	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	10	67.664	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	11	35.907	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_002.jpg	12	54.972	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	1	50.632	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	2	91.97	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	3	74.761	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	4	121.599	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	5	106.123	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	6	131.125	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	7	72.878	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	8	105.031	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	9	99.872	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	10	90.592	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	11	86.225	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	12	106.368	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	13	99.244	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_003.jpg	14	124.711	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_004.jpg	1	167.373	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_004.jpg	2	101.21	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_004.jpg	3	117.914	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_004.jpg	4	70.53	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_004.jpg	5	122.623	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_004.jpg	6	73.724	Asclepias_asperula	Forb
TTC020020	29-01-19_TTC020020_004.jpg	7	54.754	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_001.jpg	1	131.589	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_001.jpg	2	109.016	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_001.jpg	3	117.805	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_001.jpg	4	123.182	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_001.jpg	5	97.552	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_001.jpg	6	71.431	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_001.jpg	7	145.045	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_001.jpg	8	87.699	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	1	176.844	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	2	127.85	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	3	129.719	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	4	147.611	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	5	228.432	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	6	270.52	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	7	161.149	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	8	169.884	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	9	152.988	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_002.jpg	10	132.735	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	1	123.865	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	2	127.508	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	3	76.726	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	4	119.607	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	5	138.959	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	6	145.045	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	7	62.86	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	8	162.323	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	9	86.661	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	10	179.956	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_003.jpg	11	177.581	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_004.jpg	1	140.351	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_004.jpg	2	87.153	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_004.jpg	3	97.593	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_004.jpg	4	110.081	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_004.jpg	5	128.641	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_004.jpg	6	222.536	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_004.jpg	7	149.385	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	1	128.232	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	2	47.985	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	3	84.478	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	4	63.488	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	5	73.123	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	6	87.74	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	7	108.716	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	8	124.738	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	9	108.934	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	10	150.723	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	11	147.693	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_005.jpg	12	99.081	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	1	73.287	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	2	73.778	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	3	135.492	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	4	106.778	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	5	102.847	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	6	95.723	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	7	200.509	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	8	96.651	Asclepias_asperula	Forb
TTC021110	29-01-19_TTC021110_006.jpg	9	78.91	Asclepias_asperula	Forb
TTC020168	TTC020168_Image001.jpg	1	51.412	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	2	44.62	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	3	65.009	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	4	46.136	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	5	71.47	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	6	66.469	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	7	36.052	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	8	51.012	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	9	40.377	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	10	26.684	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	11	68.976	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	12	62.474	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	13	27.841	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	14	55.062	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	15	40.253	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	16	26.133	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image001.jpg	17	19.149	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	1	58.92	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	2	44.992	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	3	49.952	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	4	60.573	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	5	30.569	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	6	18.625	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	7	31.037	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	8	65.188	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	9	51.467	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	10	21.711	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	11	30.279	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	12	42.223	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	13	44.662	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	14	29.48	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	15	59.732	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image002.jpg	16	17.22	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	1	48.836	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	2	35.005	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	3	63.3	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	4	25.554	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	5	32.222	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	6	62.736	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	7	38.641	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	8	28.737	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	9	40.143	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	10	23.75	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	11	30.941	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	12	32.442	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	13	54.608	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	14	39.647	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	15	32.966	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	16	53.712	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	17	38.311	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	18	47.995	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	19	50.075	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image003.jpg	20	40.818	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	1	52.569	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	2	50.874	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	3	21.311	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	4	27.882	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	5	14.575	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	6	63.796	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	7	36.424	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	8	51.109	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	9	30.348	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	10	58.823	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	11	50.131	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	12	42.485	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	13	55.71	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	14	45.364	Cirsium_undulatum	Forb
TTC020168	TTC020168_Image004.jpg	15	76.952	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	1	33.228	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	2	17.909	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	3	23.887	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	4	19.52	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	5	38.407	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	6	29.04	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	7	37.333	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	8	28.13	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	9	46.632	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	10	49.469	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	11	25.458	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	12	28.943	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	13	15.746	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	14	34.219	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	15	27.263	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	16	24.37	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	17	17.881	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image001.jpg	18	51.715	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	1	37.484	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	2	25.954	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	3	46.976	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	4	34.936	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	5	40.915	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	6	52.528	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	7	57.514	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	8	50.764	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	9	77.021	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	10	27.318	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	11	47.444	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	12	20.485	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	13	18.088	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	14	33.682	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	15	60.228	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	16	71.001	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	17	66.235	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image002.jpg	18	47.72	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	1	24.783	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	2	32.938	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	3	50.062	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	4	23.447	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	5	28.75	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	6	15.732	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	7	47.375	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	8	35.308	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	9	18.46	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	10	35.762	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	11	28.971	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	12	26.16	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	13	33.338	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	14	41.741	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	15	21.449	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	16	103.912	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	17	45.86	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	18	39.44	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	19	40.501	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	20	43.339	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	21	38.407	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	22	43.188	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	23	40.391	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	24	28.861	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	25	70.615	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	26	32.291	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	27	33.624	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	28	29.109	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	29	30.803	Cirsium_undulatum	Forb
TTC020170	TTC020170_Image003.jpg	30	41.218	Cirsium_undulatum	Forb
TTC020391	TTC020391_001.jpg	1	50.461	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	2	58.451	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	3	36.424	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	4	24.411	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	5	32.608	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	6	43.325	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	7	54.318	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	8	34.275	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	9	45.488	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	10	50.613	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	11	39.578	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	12	57.79	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	13	59.581	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	14	50.117	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_001.jpg	15	32.773	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_002.jpg	1	71.153	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_002.jpg	2	63.466	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_002.jpg	3	34.743	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_002.jpg	4	70.285	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_002.jpg	5	54.029	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_002.jpg	6	49.18	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_002.jpg	7	67.86	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	1	58.079	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	2	83.523	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	3	47.059	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	4	77.173	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	5	63.796	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	6	58.823	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	7	79.019	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	8	92.753	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	9	23.791	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	10	25.306	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	11	56.867	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	12	57.143	Philadelphus_hitchcockianus	Shrub
TTC020391	TTC020391_003.jpg	13	72.296	Philadelphus_hitchcockianus	Shrub
TTC020438	TTC020438_Image001.jpg	1	31.795	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	2	34.881	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	3	40.653	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	4	50.103	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	5	51.577	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	6	47.678	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	7	16.765	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	8	78.454	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	9	30.913	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	10	44.386	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	11	52.955	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	12	38.889	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	13	40.763	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	14	25.678	Hedeoma_costata	Forb
TTC020438	TTC020438_Image001.jpg	15	32.429	Hedeoma_costata	Forb
TTC020438	TTC020438_Image002.jpg	1	58.699	Hedeoma_costata	Forb
TTC020438	TTC020438_Image002.jpg	2	53.864	Hedeoma_costata	Forb
